"","x"
"4788","ERAP1"
"4789","AC009126.1"
"4790","ERAP2"
"4791","LNPEP"
"4792","RIOK2"
"4793","RGMB"
"4794","RGMB-AS1"
"4795","CHD1"
"4796","LINC02062"
"4797","FAM174A"
"4798","ST8SIA4"
"4799","SLCO4C1"
"4800","PAM"
"4801","GIN1"
"4802","PPIP5K2"
"4803","C5orf30"
"4804","NUDT12"
"4805","EFNA5"
"4806","FBXL17"
"4807","LINC01023"
"4808","FER"
"4809","PJA2"
"4810","AC012603.1"
"4811","MAN2A1"
"4812","TMEM232"
"4813","SLC25A46"
"4814","WDR36"
"4815","CAMK4"
"4816","STARD4"
"4817","STARD4-AS1"
"4818","NREP"
"4819","EPB41L4A"
"4820","EPB41L4A-AS1"
"4821","EPB41L4A-DT"
"4822","APC"
"4823","SRP19"
"4824","REEP5"
"4825","DCP2"
"4826","MCC"
"4827","YTHDC2"
"4828","KCNN2"
"4829","TRIM36"
"4830","PGGT1B"
"4831","AC008494.3"
"4832","CCDC112"
"4833","FEM1C"
"4834","TICAM2"
"4835","AC010226.1"
"4836","TMED7"
"4837","CDO1"
"4838","ATG12"
"4839","AP3S1"
"4840","AC034236.2"
"4841","COMMD10"
"4842","SEMA6A"
"4843","SEMA6A-AS1"
"4844","DTWD2"
"4845","DMXL1"
"4846","TNFAIP8"
"4847","HSD17B4"
"4848","PRR16"
"4849","SRFBP1"
"4850","LOX"
"4851","SNCAIP"
"4852","SNX2"
"4853","SNX24"
"4854","PPIC"
"4855","PRDM6"
"4856","CEP120"
"4857","CSNK1G3"
"4858","ZNF608"
"4859","GRAMD2B"
"4860","ALDH7A1"
"4861","PHAX"
"4862","LMNB1"
"4863","MARCH3"
"4864","C5orf63"
"4865","MEGF10"
"4866","PRRC1"
"4867","LINC01184"
"4868","SLC12A2"
"4869","FBN2"
"4870","ISOC1"
"4871","CHSY3"
"4872","HINT1"
"4873","LYRM7"
"4874","CDC42SE2"
"4875","RAPGEF6"
"4876","FNIP1"
"4877","ACSL6"
"4878","P4HA2"
"4879","PDLIM4"
"4880","SLC22A4"
"4881","MIR3936HG"
"4882","SLC22A5"
"4883","C5orf56"
"4884","IRF1"
"4885","RAD50"
"4886","KIF3A"
"4887","SEPTIN8"
"4888","SOWAHA"
"4889","SHROOM1"
"4890","GDF9"
"4891","UQCRQ"
"4892","LEAP2"
"4893","AFF4"
"4894","ZCCHC10"
"4895","AC113410.4"
"4896","HSPA4"
"4897","C5orf15"
"4898","VDAC1"
"4899","AC008608.2"
"4900","TCF7"
"4901","SKP1"
"4902","PPP2CA"
"4903","CDKL3"
"4904","UBE2B"
"4905","CDKN2AIPNL"
"4906","LINC01843"
"4907","JADE2"
"4908","SAR1B"
"4909","SEC24A"
"4910","CAMLG"
"4911","DDX46"
"4912","C5orf24"
"4913","TXNDC15"
"4914","PCBD2"
"4915","CATSPER3"
"4916","H2AFY"
"4917","TIFAB"
"4918","CXCL14"
"4919","SLC25A48"
"4920","TGFBI"
"4921","SMAD5"
"4922","SPOCK1"
"4923","KLHL3"
"4924","HNRNPA0"
"4925","AC106791.1"
"4926","FAM13B"
"4927","NME5"
"4928","BRD8"
"4929","KIF20A"
"4930","CDC23"
"4931","CDC25C"
"4932","FAM53C"
"4933","KDM3B"
"4934","REEP2"
"4935","EGR1"
"4936","ETF1"
"4937","HSPA9"
"4938","CTNNA1"
"4939","SIL1"
"4940","SNHG4"
"4941","MATR3.1"
"4942","PAIP2"
"4943","SLC23A1"
"4944","MZB1"
"4945","PROB1"
"4946","SPATA24"
"4947","DNAJC18"
"4948","ECSCR"
"4949","TMEM173"
"4950","UBE2D2"
"4951","CXXC5"
"4952","PSD2"
"4953","NRG2"
"4954","MALINC1"
"4955","PURA"
"4956","IGIP"
"4957","CYSTM1"
"4958","PFDN1"
"4959","HBEGF"
"4960","ANKHD1"
"4961","SRA1"
"4962","EIF4EBP3"
"4963","APBB3"
"4964","SLC35A4"
"4965","CD14"
"4966","NDUFA2"
"4967","TMCO6"
"4968","IK"
"4969","WDR55"
"4970","DND1"
"4971","HARS"
"4972","HARS2"
"4973","ZMAT2"
"4974","PCDHB2"
"4975","PCDHB3"
"4976","PCDHB4"
"4977","PCDHB5"
"4978","PCDHB6"
"4979","PCDHB7"
"4980","PCDHB16"
"4981","PCDHB9"
"4982","PCDHB10"
"4983","PCDHB11"
"4984","PCDHB12"
"4985","PCDHB13"
"4986","PCDHB14"
"4987","PCDHB15"
"4988","TAF7"
"4989","PCDHGA1"
"4990","PCDHGA2"
"4991","PCDHGA5"
"4992","PCDHGA6"
"4993","PCDHGA7"
"4994","PCDHGA8"
"4995","PCDHGB6"
"4996","PCDHGA10"
"4997","PCDHGA11"
"4998","DIAPH1"
"4999","HDAC3"
"5000","RELL2"
"5001","FCHSD1"
"5002","ARAP3"
"5003","AC005753.3"
"5004","PCDH1"
"5005","DELE1"
"5006","PCDH12"
"5007","RNF14"
"5008","GNPDA1"
"5009","NDFIP1"
"5010","SPRY4"
"5011","FGF1"
"5012","ARHGAP26"
"5013","NR3C1"
"5014","HMHB1"
"5015","YIPF5"
"5016","KCTD16"
"5017","PRELID2"
"5018","SH3RF2"
"5019","PLAC8L1"
"5020","LARS"
"5021","RBM27"
"5022","TCERG1"
"5023","PPP2R2B"
"5024","STK32A"
"5025","DPYSL3"
"5026","JAKMIP2"
"5027","SPINK1"
"5028","C5orf46"
"5029","AC011352.1"
"5030","AC011346.1"
"5031","SPINK13"
"5032","SPINK7"
"5033","FBXO38"
"5034","ADRB2"
"5035","SH3TC2"
"5036","ABLIM3"
"5037","AFAP1L1"
"5038","GRPEL2"
"5039","PCYOX1L"
"5040","IL17B"
"5041","CARMN"
"5042","CSNK1A1"
"5043","ARHGEF37"
"5044","PPARGC1B"
"5045","SLC26A2"
"5046","TIGD6"
"5047","HMGXB3"
"5048","CSF1R"
"5049","PDGFRB"
"5050","ARSI"
"5051","TCOF1"
"5052","CD74"
"5053","RPS14"
"5054","NDST1"
"5055","SYNPO"
"5056","MYOZ3"
"5057","RBM22"
"5058","DCTN4"
"5059","SMIM3"
"5060","ZNF300"
"5061","GPX3"
"5062","TNIP1"
"5063","ANXA6"
"5064","CCDC69"
"5065","GM2A"
"5066","SLC36A1"
"5067","AC011337.1"
"5068","SPARC"
"5069","AC011374.2"
"5070","ATOX1"
"5071","G3BP1"
"5072","LINC01933"
"5073","FAM114A2"
"5074","MFAP3"
"5075","GALNT10"
"5076","SAP30L-AS1"
"5077","SAP30L"
"5078","LARP1"
"5079","FAXDC2"
"5080","CNOT8"
"5081","GEMIN5"
"5082","MRPL22"
"5083","SGCD"
"5084","TIMD4"
"5085","HAVCR1"
"5086","HAVCR2"
"5087","MED7"
"5088","ITK"
"5089","CYFIP2"
"5090","ADAM19"
"5091","THG1L"
"5092","LSM11"
"5093","CLINT1"
"5094","EBF1"
"5095","LINC02202"
"5096","RNF145"
"5097","UBLCP1"
"5098","ADRA1B"
"5099","TTC1"
"5100","PWWP2A"
"5101","FABP6"
"5102","CCNJL"
"5103","C1QTNF2"
"5104","ZBED8"
"5105","SLU7"
"5106","PTTG1"
"5107","MIR3142HG"
"5108","CCNG1"
"5109","NUDCD2"
"5110","HMMR"
"5111","MAT2B"
"5112","AC026689.1"
"5113","WWC1"
"5114","RARS"
"5115","FBLL1"
"5116","PANK3"
"5117","SLIT3"
"5118","SPDL1"
"5119","DOCK2"
"5120","LCP2"
"5121","KCNMB1"
"5122","GABRP"
"5123","RANBP17"
"5124","NPM1"
"5125","FGF18"
"5126","FBXW11"
"5127","STK10"
"5128","UBTD2"
"5129","SH3PXD2B"
"5130","AC011407.1"
"5131","NEURL1B"
"5132","DUSP1"
"5133","ERGIC1"
"5134","RPL26L1"
"5135","ATP6V0E1"
"5136","CREBRF"
"5137","BNIP1"
"5138","STC2"
"5139","BOD1"
"5140","LINC01485"
"5141","CPEB4"
"5142","LINC01411"
"5143","SFXN1"
"5144","HRH2"
"5145","THOC3"
"5146","SIMC1"
"5147","KIAA1191"
"5148","ARL10"
"5149","NOP16"
"5150","HIGD2A"
"5151","CLTB"
"5152","FAF2"
"5153","RNF44"
"5154","GPRIN1"
"5155","TSPAN17"
"5156","UNC5A"
"5157","HK3"
"5158","UIMC1"
"5159","ZNF346"
"5160","FGFR4"
"5161","NSD1"
"5162","AC146507.3"
"5163","RAB24"
"5164","MXD3"
"5165","PRELID1"
"5166","LMAN2"
"5167","RGS14"
"5168","SLC34A1"
"5169","F12"
"5170","GRK6"
"5171","PRR7-AS1"
"5172","PRR7"
"5173","DBN1"
"5174","PDLIM7"
"5175","DOK3"
"5176","DDX41"
"5177","FAM193B"
"5178","AC139795.3"
"5179","TMED9"
"5180","B4GALT7"
"5181","FAM153A"
"5182","FAM153CP"
"5183","N4BP3"
"5184","RMND5B"
"5185","NHP2"
"5186","HNRNPAB"
"5187","PHYKPL"
"5188","COL23A1"
"5189","CLK4"
"5190","ZNF354A"
"5191","ZNF354B"
"5192","ZFP2"
"5193","ZNF454"
"5194","ZNF879"
"5195","ZNF354C"
"5196","ADAMTS2"
"5197","RUFY1"
"5198","HNRNPH1"
"5199","AC136604.3"
"5200","CANX"
"5201","MAML1"
"5202","LTC4S"
"5203","MGAT4B"
"5204","SQSTM1"
"5205","MRNIP"
"5206","AC008393.1"
"5207","TBC1D9B"
"5208","RNF130"
"5209","MAPK9"
"5210","AC008610.1"
"5211","GFPT2"
"5212","CNOT6"
"5213","SCGB3A1"
"5214","FLT4"
"5215","MGAT1"
"5216","HEIH"
"5217","LINC00847"
"5218","ZFP62"
"5219","BTNL9"
"5220","LINC01962"
"5221","AC008443.5"
"5222","TRIM7"
"5223","TRIM41"
"5224","RACK1"
"5225","AC008443.1"
"5226","TRIM52"
"5227","TRIM52-AS1"
"5228","AL365272.1"
"5229","DUSP22"
"5230","IRF4"
"5231","EXOC2"
"5232","HUS1B"
"5233","AL357054.4"
"5234","FOXQ1"
"5235","FOXC1"
"5236","GMDS"
"5237","GMDS-DT"
"5238","MYLK4"
"5239","WRNIP1"
"5240","SERPINB1"
"5241","SERPINB9P1"
"5242","SERPINB9"
"5243","SERPINB6"
"5244","LINC01011"
"5245","NQO2"
"5246","AL133351.1"
"5247","RIPK1"
"5248","BPHL"
"5249","TUBB2A"
"5250","TUBB2B"
"5251","PSMG4"
"5252","SLC22A23"
"5253","AL033523.1"
"5254","PXDC1"
"5255","AL391422.4"
"5256","FAM50B"
"5257","PRPF4B"
"5258","ECI2"
"5259","CDYL"
"5260","RPP40"
"5261","AL359643.3"
"5262","PPP1R3G"
"5263","LYRM4"
"5264","FARS2"
"5265","AL021328.1"
"5266","NRN1"
"5267","F13A1"
"5268","LY86"
"5269","AL031123.2"
"5270","AL031123.5"
"5271","RREB1"
"5272","SSR1"
"5273","RIOK1"
"5274","AL031058.1"
"5275","DSP"
"5276","SNRNP48"
"5277","BMP6"
"5278","TXNDC5"
"5279","BLOC1S5"
"5280","EEF1E1"
"5281","SLC35B3"
"5282","HULC"
"5283","TFAP2A"
"5284","TFAP2A-AS2"
"5285","GCNT2"
"5286","C6orf52"
"5287","PAK1IP1"
"5288","TMEM14C"
"5289","TMEM14B"
"5290","ELOVL2"
"5291","SMIM13"
"5292","NEDD9"
"5293","TMEM170B"
"5294","ADTRP"
"5295","HIVEP1"
"5296","EDN1"
"5297","PHACTR1"
"5298","AL008729.1"
"5299","TBC1D7"
"5300","AL008729.2"
"5301","GFOD1"
"5302","SIRT5"
"5303","AL441883.1"
"5304","NOL7"
"5305","RANBP9"
"5306","MCUR1"
"5307","CD83"
"5308","JARID2"
"5309","DTNBP1"
"5310","MYLIP"
"5311","GMPR"
"5312","AL009031.1"
"5313","ATXN1"
"5314","AL137003.2"
"5315","CAP2"
"5316","FAM8A1"
"5317","NUP153"
"5318","AL138724.1"
"5319","KIF13A"
"5320","NHLRC1"
"5321","TPMT"
"5322","KDM1B"
"5323","DEK"
"5324","RNF144B"
"5325","ID4"
"5326","MBOAT1"
"5327","E2F3"
"5328","CDKAL1"
"5329","SOX4"
"5330","CASC15"
"5331","DCDC2"
"5332","MRS2"
"5333","GPLD1"
"5334","ALDH5A1"
"5335","KIAA0319"
"5336","TDP2"
"5337","ACOT13"
"5338","AL031775.1"
"5339","C6orf62"
"5340","GMNN"
"5341","RIPOR2"
"5342","CARMIL1"
"5343","SCGN"
"5344","SLC17A4"
"5345","SLC17A1"
"5346","SLC17A3"
"5347","SLC17A2"
"5348","TRIM38"
"5349","U91328.1"
"5350","U91328.3"
"5351","HIST1H1C"
"5352","HFE"
"5353","HIST1H4C"
"5354","HIST1H2BC"
"5355","HIST1H2AC"
"5356","HIST1H1E"
"5357","HIST1H2BD"
"5358","HIST1H2BE"
"5359","HIST1H3D"
"5360","HIST1H2AE"
"5361","HIST1H3E"
"5362","HIST1H2BH"
"5363","HIST1H4H"
"5364","BTN3A2"
"5365","BTN2A2"
"5366","BTN3A1"
"5367","BTN3A3"
"5368","BTN2A1"
"5369","HCG11"
"5370","HMGN4"
"5371","ABT1"
"5372","ZNF322"
"5373","AL513548.1"
"5374","LINC00240"
"5375","AL133255.1"
"5376","AL590062.1"
"5377","HIST1H2BJ"
"5378","HIST1H2AG"
"5379","PRSS16"
"5380","ZNF391"
"5381","AL031118.1"
"5382","ZNF184"
"5383","AL009179.1"
"5384","HIST1H3H"
"5385","HIST1H4J"
"5386","HIST1H2BN"
"5387","ZSCAN16-AS1"
"5388","AL121944.1"
"5389","ZNF165"
"5390","ZSCAN16"
"5391","ZKSCAN8"
"5392","ZSCAN9"
"5393","ZKSCAN4"
"5394","NKAPL"
"5395","ZSCAN26"
"5396","PGBD1"
"5397","ZSCAN31"
"5398","ZKSCAN3"
"5399","ZSCAN12"
"5400","ZBED9"
"5401","TRIM27"
"5402","OR2I1P"
"5403","UBD"
"5404","GABBR1"
"5405","HLA-F"
"5406","HLA-F-AS1"
"5407","HLA-G"
"5408","HLA-A"
"5409","HCG9"
"5410","ZNRD1"
"5411","PPP1R11"
"5412","TRIM10"
"5413","TRIM15"
"5414","TRIM26"
"5415","HCG17"
"5416","HCG18"
"5417","TRIM39"
"5418","RPP21"
"5419","HLA-E"
"5420","GNL1"
"5421","PRR3"
"5422","ABCF1"
"5423","PPP1R10"
"5424","MRPS18B"
"5425","ATAT1"
"5426","C6orf136"
"5427","DHX16"
"5428","PPP1R18"
"5429","NRM"
"5430","MDC1"
"5431","TUBB"
"5432","AL662797.1"
"5433","FLOT1"
"5434","IER3-AS1"
"5435","IER3"
"5436","DDR1"
"5437","GTF2H4"
"5438","VARS2"
"5439","PSORS1C1"
"5440","CCHCR1"
"5441","TCF19"
"5442","POU5F1"
"5443","PSORS1C3"
"5444","AL662844.4"
"5445","HCG27"
"5446","HLA-C"
"5447","HLA-B"
"5448","AL645933.2"
"5449","MICA"
"5450","HCP5"
"5451","MICB"
"5452","DDX39B"
"5453","ATP6V1G2"
"5454","NFKBIL1"
"5455","LTA"
"5456","TNF"
"5457","LTB"
"5458","LST1"
"5459","NCR3"
"5460","AIF1"
"5461","PRRC2A"
"5462","BAG6"
"5463","APOM"
"5464","C6orf47"
"5465","GPANK1"
"5466","CSNK2B"
"5467","LY6G5B"
"5468","LY6G5C"
"5469","ABHD16A"
"5470","DDAH2"
"5471","CLIC1"
"5472","MSH5"
"5473","SAPCD1"
"5474","SAPCD1-AS1"
"5475","VARS"
"5476","LSM2"
"5477","HSPA1L"
"5478","HSPA1A"
"5479","HSPA1B"
"5480","SNHG32"
"5481","NEU1"
"5482","SLC44A4"
"5483","EHMT2"
"5484","C2"
"5485","CFB"
"5486","NELFE"
"5487","SKIV2L"
"5488","DXO"
"5489","STK19"
"5490","C4A"
"5491","C4B"
"5492","CYP21A2"
"5493","TNXB"
"5494","ATF6B"
"5495","FKBPL"
"5496","PRRT1"
"5497","AL662884.3"
"5498","PPT2"
"5499","EGFL8"
"5500","AGPAT1"
"5501","RNF5"
"5502","AGER"
"5503","AL662884.1"
"5504","PBX2"
"5505","GPSM3"
"5506","NOTCH4"
"5507","TSBP1-AS1"
"5508","HLA-DRA"
"5509","HLA-DRB5"
"5510","HLA-DRB1"
"5511","HLA-DQA1"
"5512","HLA-DQB1"
"5513","HLA-DQA2"
"5514","HLA-DQB2"
"5515","HLA-DOB"
"5516","TAP2"
"5517","PSMB8"
"5518","PSMB8-AS1"
"5519","PSMB9"
"5520","TAP1"
"5521","HLA-DMB"
"5522","HLA-DMA"
"5523","BRD2"
"5524","HLA-DOA"
"5525","HLA-DPA1"
"5526","HLA-DPB1"
"5527","COL11A2"
"5528","RXRB"
"5529","SLC39A7"
"5530","HSD17B8"
"5531","RING1"
"5532","AL645940.1"
"5533","HCG25"
"5534","VPS52"
"5535","RPS18"
"5536","B3GALT4"
"5537","WDR46"
"5538","PFDN6"
"5539","RGL2"
"5540","TAPBP"
"5541","ZBTB22"
"5542","DAXX"
"5543","KIFC1"
"5544","PHF1"
"5545","CUTA"
"5546","SYNGAP1"
"5547","ZBTB9"
"5548","BAK1"
"5549","ITPR3"
"5550","UQCC2"
"5551","IP6K3"
"5552","LEMD2"
"5553","HMGA1"
"5554","SMIM29"
"5555","AL354740.1"
"5556","NUDT3"
"5557","RPS10"
"5558","PACSIN1"
"5559","ILRUN"
"5560","AL451165.2"
"5561","SNRPC"
"5562","UHRF1BP1"
"5563","TAF11"
"5564","ANKS1A"
"5565","SCUBE3"
"5566","Z97832.2"
"5567","ZNF76"
"5568","DEF6"
"5569","PPARD"
"5570","FANCE"
"5571","RPL10A"
"5572","TEAD3"
"5573","FKBP5"
"5574","ARMC12"
"5575","SRPK1"
"5576","MAPK14"
"5577","MAPK13"
"5578","Z84485.1"
"5579","BRPF3"
"5580","ETV7"
"5581","Z84484.1"
"5582","KCTD20"
"5583","STK38"
"5584","SRSF3"
"5585","CDKN1A"
"5586","CPNE5"
"5587","PPIL1"
"5588","C6orf89"
"5589","MTCH1"
"5590","FGD2"
"5591","PIM1"
"5592","TMEM217"
"5593","TBC1D22B"
"5594","RNF8"
"5595","CMTR1"
"5596","CCDC167"
"5597","MDGA1"
"5598","ZFAND3"
"5599","BTBD9"
"5600","GLO1"
"5601","GLP1R"
"5602","SAYSD1"
"5603","KCNK5"
"5604","KCNK17"
"5605","DAAM2"
"5606","AL590999.1"
"5607","MOCS1"
"5608","UNC5CL"
"5609","OARD1"
"5610","NFYA"
"5611","TREML1"
"5612","TREM2"
"5613","TREM1"
"5614","FOXP4"
"5615","MDFI"
"5616","TFEB"
"5617","FRS3"
"5618","TOMM6"
"5619","USP49"
"5620","MED20"
"5621","BYSL"
"5622","CCND3"
"5623","TAF8"
"5624","C6orf132"
"5625","GUCA1B"
"5626","MRPS10"
"5627","TRERF1"
"5628","UBR2"
"5629","PRPH2"
"5630","TBCC"
"5631","BICRAL"
"5632","RPL7L1"
"5633","C6orf226"
"5634","AL035587.2"
"5635","CNPY3"
"5636","AL035587.1"
"5637","PEX6"
"5638","PPP2R5D"
"5639","MEA1"
"5640","KLHDC3"
"5641","RRP36"
"5642","AL136304.1"
"5643","CUL7"
"5644","KLC4"
"5645","MRPL2"
"5646","PTK7"
"5647","SRF"
"5648","CUL9"
"5649","DNPH1"
"5650","CRIP3"
"5651","ZNF318"
"5652","ABCC10"
"5653","DLK2"
"5654","TJAP1"
"5655","LRRC73"
"5656","POLR1C"
"5657","YIPF3"
"5658","AL355802.3"
"5659","XPO5"
"5660","POLH"
"5661","GTPBP2"
"5662","MAD2L1BP"
"5663","RSPH9"
"5664","MRPS18A"
"5665","VEGFA"
"5666","AL109615.3"
"5667","C6orf223"
"5668","AL109615.2"
"5669","AL109615.4"
"5670","MRPL14"
"5671","TMEM63B"
"5672","CAPN11"
"5673","SLC29A1"
"5674","HSP90AB1"
"5675","SLC35B2"
"5676","NFKBIE"
"5677","AARS2"
"5678","CDC5L"
"5679","SUPT3H"
"5680","RUNX2"
"5681","AL096865.1"
"5682","CLIC5"
"5683","ENPP4"
"5684","ENPP5"
"5685","RCAN2"
"5686","CYP39A1"
"5687","SLC25A27"
"5688","TDRD6"
"5689","PLA2G7"
"5690","ADGRF5"
"5691","TNFRSF21"
"5692","AL355353.1"
"5693","CD2AP"
"5694","MMUT"
"5695","CENPQ"
"5696","C6orf141"
"5697","PKHD1"
"5698","MCM3"
"5699","PAQR8"
"5700","EFHC1"
"5701","TRAM2"
"5702","TRAM2-AS1"
"5703","TMEM14A"
"5704","GSTA2"
"5705","GSTA1"
"5706","GSTA4"
"5707","ICK"
"5708","FBXO9"
"5709","ELOVL5"
"5710","GCLC"
"5711","LINC01564"
"5712","KLHL31"
"5713","LRRC1"
"5714","MLIP"
"5715","AL033384.1"
"5716","TINAG"
"5717","COL21A1"
"5718","DST"
"5719","BEND6"
"5720","KIAA1586"
"5721","ZNF451"
"5722","BAG2"
"5723","RAB23"
"5724","PRIM2"
"5725","AL021368.1"
"5726","AL021368.2"
"5727","AL445250.1"
"5728","AL135905.1"
"5729","AL135905.2"
"5730","PHF3"
"5731","LMBRD1"
"5732","FAM135A"
"5733","SDHAF4"
"5734","SMAP1"
"5735","AL589935.1"
"5736","OGFRL1"
"5737","LINC00472"
"5738","KCNQ5"
"5739","KHDC1"
"5740","AC019205.1"
"5741","DDX43"
"5742","CGAS"
"5743","MTO1"
"5744","EEF1A1"
"5745","SLC17A5"
"5746","CD109"
"5747","COL12A1"
"5748","COX7A2"
"5749","TMEM30A"
"5750","AL080250.1"
"5751","FILIP1"
"5752","SENP6"
"5753","MYO6"
"5754","IRAK1BP1"
"5755","PHIP"
"5756","AL356776.2"
"5757","HMGN3"
"5758","HMGN3-AS1"
"5759","LCA5"
"5760","AL391840.3"
"5761","AL451064.1"
"5762","SH3BGRL2"
"5763","ELOVL4"
"5764","TTK"
"5765","BCKDHB"
"5766","AL359715.3"
"5767","AL359715.1"
"5768","AL359715.2"
"5769","TENT5A"
"5770","LINC02542"
"5771","IBTK"
"5772","TPBG"
"5773","UBE3D"
"5774","DOP1A"
"5775","PGM3"
"5776","RWDD2A"
"5777","ME1"
"5778","PRSS35"
"5779","CYB5R4"
"5780","MRAP2"
"5781","CEP162"
"5782","TBX18"
"5783","NT5E"
"5784","SNX14"
"5785","SYNCRIP"
"5786","SNHG5"
"5787","ZNF292"
"5788","SMIM8"
"5789","CFAP206"
"5790","SLC35A1"
"5791","RARS2"
"5792","ORC3"
"5793","AKIRIN2"
"5794","CNR1"
"5795","RNGTT"
"5796","PNRC1"
"5797","SRSF12"
"5798","PM20D2"
"5799","GABRR2"
"5800","UBE2J1"
"5801","RRAGD"
"5802","ANKRD6"
"5803","LYRM2"
"5804","MDN1"
"5805","CASP8AP2"
"5806","BACH2"
"5807","MAP3K7"
"5808","EPHA7"
"5809","MANEA-DT"
"5810","MANEA"
"5811","UFL1"
"5812","FHL5"
"5813","GPR63"
"5814","NDUFAF4"
"5815","KLHL32"
"5816","MMS22L"
"5817","AL589740.1"
"5818","FBXL4"
"5819","COQ3"
"5820","PNISR"
"5821","AL513550.1"
"5822","USP45"
"5823","TSTD3"
"5824","CCNC"
"5825","ASCC3"
"5826","AL133338.1"
"5827","HACE1"
"5828","BVES"
"5829","PREP"
"5830","PRDM1"
"5831","ATG5"
"5832","AL022067.1"
"5833","CRYBG1"
"5834","RTN4IP1"
"5835","QRSL1"
"5836","LINC02532"
"5837","CD24"
"5838","MTRES1"
"5839","BEND3"
"5840","PDSS2"
"5841","SOBP"
"5842","SCML4"
"5843","SEC63"
"5844","Z98200.1"
"5845","OSTM1"
"5846","OSTM1-AS1"
"5847","SNX3"
"5848","AFG1L"
"5849","FOXO3"
"5850","ARMC2"
"5851","SESN1"
"5852","AL390208.1"
"5853","CEP57L1"
"5854","CD164"
"5855","PPIL6"
"5856","SMPD2"
"5857","MICAL1"
"5858","ZBTB24"
"5859","AK9"
"5860","FIG4"
"5861","WASF1"
"5862","CDC40"
"5863","DDO"
"5864","CDK19"
"5865","AMD1"
"5866","GTF3C6"
"5867","RPF2"
"5868","SLC16A10"
"5869","MFSD4B"
"5870","AL080317.1"
"5871","REV3L"
"5872","AL080317.2"
"5873","TRAF3IP2-AS1"
"5874","TRAF3IP2"
"5875","Z97989.1"
"5876","FYN"
"5877","TUBE1"
"5878","FAM229B"
"5879","LAMA4"
"5880","Z99289.2"
"5881","LINC02541"
"5882","MARCKS"
"5883","LINC01268"
"5884","HDAC2"
"5885","HDAC2-AS2"
"5886","FRK"
"5887","NT5DC1"
"5888","COL10A1"
"5889","TSPYL4"
"5890","DSE"
"5891","TSPYL1"
"5892","CALHM6"
"5893","CALHM5"
"5894","RWDD1"
"5895","RSPH4A"
"5896","ZUP1"
"5897","KPNA5"
"5898","FAM162B"
"5899","DCBLD1"
"5900","GOPC"
"5901","NUS1"
"5902","SLC35F1"
"5903","CEP85L"
"5904","PLN"
"5905","MCM9"
"5906","ASF1A"
"5907","FAM184A"
"5908","MAN1A1"
"5909","TBC1D32"
"5910","GJA1"
"5911","HSF2"
"5912","SERINC1"
"5913","PKIB"
"5914","FABP7"
"5915","SMPDL3A"
"5916","RNF217-AS1"
"5917","RNF217"
"5918","TPD52L1"
"5919","HDDC2"
"5920","HEY2"
"5921","NCOA7"
"5922","HINT3"
"5923","TRMT11"
"5924","CENPW"
"5925","RSPO3"
"5926","RNF146"
"5927","ECHDC1"
"5928","KIAA0408"
"5929","THEMIS"
"5930","PTPRK"
"5931","LAMA2"
"5932","AL356124.1"
"5933","ARHGAP18"
"5934","L3MBTL3"
"5935","SAMD3"
"5936","TMEM200A"
"5937","EPB41L2"
"5938","AKAP7"
"5939","MED23"
"5940","ENPP3"
"5941","CTAGE9"
"5942","ENPP1"
"5943","CCN2"
"5944","MOXD1"
"5945","STX7"
"5946","VNN1"
"5947","VNN2"
"5948","SLC18B1"
"5949","RPS12"
"5950","EYA4"
"5951","TCF21"
"5952","TBPL1"
"5953","SLC2A12"
"5954","SGK1"
"5955","AL078590.2"
"5956","ALDH8A1"
"5957","HBS1L"
"5958","AHI1"
"5959","LINC00271"
"5960","PDE7B"
"5961","AL360178.1"
"5962","MTFR2"
"5963","BCLAF1"
"5964","AL023284.4"
"5965","MAP7"
"5966","MAP3K5"
"5967","AL121933.2"
"5968","PEX7"
"5969","IFNGR1"
"5970","WAKMAR2"
"5971","TNFAIP3"
"5972","PERP"
"5973","ARFGEF3"
"5974","HEBP2"
"5975","NHSL1"
"5976","AL590617.2"
"5977","CCDC28A"
"5978","REPS1"
"5979","ABRACL"
"5980","HECA"
"5981","TXLNB"
"5982","AL592429.2"
"5983","CITED2"
"5984","FILNC1"
"5985","AL035446.1"
"5986","VTA1"
"5987","ADGRG6"
"5988","HIVEP2"
"5989","AL355304.1"
"5990","LINC01277"
"5991","AIG1"
"5992","ADAT2"
"5993","PEX3"
"5994","FUCA2"
"5995","PHACTR2"
"5996","LTV1"
"5997","PLAGL1"
"5998","HYMAI"
"5999","SF3B5"
"6000","STX11"
"6001","UTRN"
"6002","EPM2A"
"6003","AL356599.1"
"6004","FBXO30"
"6005","SHPRH"
"6006","RAB32"
"6007","STXBP5-AS1"
"6008","STXBP5"
"6009","SAMD5"
"6010","SASH1"
"6011","UST"
"6012","TAB2"
"6013","ZC3H12D"
"6014","PPIL4"
"6015","GINM1"
"6016","KATNA1"
"6017","LATS1"
"6018","AL358852.1"
"6019","NUP43"
"6020","PCMT1"
"6021","LRP11"
"6022","RAET1G"
"6023","ULBP2"
"6024","ULBP3"
"6025","PPP1R14C"
"6026","PLEKHG1"
"6027","MTHFD1L"
"6028","AKAP12"
"6029","ZBTB2"
"6030","RMND1"
"6031","ARMT1"
"6032","CCDC170"
"6033","ESR1"
"6034","SYNE1"
"6035","MYCT1"
"6036","VIP"
"6037","FBXO5"
